Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Occupancy,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Spring,MALE,15,3.4,25,0.144,4,Sun,Introductory,2017,1,19,0,1,0,0,0,1
Spring,MALE,12,2.5,118,0.061,5,Sun,Introductory,2021,0,16,1,1,0,0,0,1
Spring,FEMALE,22,3.812,122,0.141,6,Sun,Advanced,2018,0,5,0,0,0,0,0,1
Spring,FEMALE,12,3.666,131,0.244,7,Sun,Advanced,2017,0,19,0,0,0,0,0,1
Spring,FEMALE,18,3.277,171,-0.723,8,Sun,Introductory,2021,0,10,1,1,0,0,0,1
Spring,FEMALE,14,4,132,0.079,9,Sun,Introductory,2020,0,6,1,1,0,0,0,1
Spring,MALE,10,2.769,137,0.213,10,Sun,Advanced,2017,0,16,0,0,0,0,0,1
Spring,MALE,6,4,34,0.177,11,Sun,Graduate,2017,0,2,0,0,0,0,0,1
Spring,FEMALE,16,3.625,122,0.204,12,Sun,Advanced,2018,0,4,0,0,0,0,0,1
Spring,FEMALE,13,3.384,151,-0.205,13,Sun,Advanced,2018,0,17,0,0,0,0,0,1
Spring,MALE,15,2.866,149,0.385,14,Sun,Introductory,2018,0,13,0,1,0,0,0,1
Spring,FEMALE,14,3.357,123,-0.319,15,Sun,Advanced,2018,0,21,0,0,0,0,0,1
Spring,FEMALE,13,2.769,127,-0.119,15,Sun,Introductory,2018,0,4,0,1,0,0,0,1
Spring,MALE,13,2.769,122,0.006,13,Sun,Intermediate,2019,0,14,1,0,1,0,0,1
Spring,FEMALE,14,3,157,-0.082,14,Sun,Introductory,2018,0,20,0,1,0,0,0,1
Spring,MALE,12,2.857,127,-0.116,15,Sun,Introductory,2019,0,2,1,1,0,0,0,1
Spring,FEMALE,15,2.416,133,-0.441,16,Sun,Introductory,2018,0,49,0,1,0,0,0,1
Spring,MALE,12,1.833,129,-0.889,13,Sun,Introductory,2018,0,33,0,1,0,0,0,1
Spring,MALE,15,3.2,124,-0.279,13,Sun,Intermediate,2018,0,12,0,0,1,0,0,1
Spring,MALE,16,3.307,125,-0.03,14,Sun,Intermediate,2018,0,6,0,0,1,0,0,1
Spring,MALE,19,3.187,137,0.151,14,Sun,Intermediate,2020,0,7,1,0,0,0,0,1
Spring,MALE,16,3.437,137,-0.12,14,Sun,Intermediate,2018,0,13,0,0,1,0,0,1
Spring,MALE,9,3,126,-0.454,15,Sun,Introductory,2021,0,35,1,1,0,0,0,1
Spring,MALE,18,4,143,0.278,12,Sun,Introductory,2018,0,65,0,1,0,0,0,1
Spring,MALE,14,3.2,131,0.245,1,Mon,Advanced,2018,0,48,0,1,0,0,0,0
Spring,MALE,12,3.25,63,0.391,1,Mon,Introductory,2018,1,5,0,1,0,0,0,0
Spring,MALE,14,3,138,0.301,2,Mon,Intermediate,2019,0,8,1,1,0,0,0,0
Spring,FEMALE,17,2.857,27,0.149,2,Mon,Introductory,2017,1,45,0,1,0,0,0,0
Spring,FEMALE,13,2.846,105,-0.404,1,Mon,Introductory,2021,0,16,1,0,0,0,0,0
Spring,FEMALE,14,3.642,126,-0.358,2,Mon,Introductory,2021,0,20,1,0,0,0,0,0
Spring,FEMALE,18,4,124,0,3,Mon,Intermediate,2018,0,3,0,0,0,0,0,0
Spring,MALE,14,2,133,-0.59,3,Mon,Introductory,2018,0,31,0,1,0,0,0,0
Spring,MALE,15,3.666,123,0.096,4,Mon,Introductory,2020,0,60,1,0,0,0,0,0
Spring,MALE,15,3.25,53,0.208,5,Mon,Graduate,2020,0,11,1,1,0,0,0,0
Spring,FEMALE,18,3.8,124,0.088,4,Mon,Intermediate,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,16,3.375,143,-0.197,5,Mon,Introductory,2021,0,41,1,0,0,0,1,0
Spring,MALE,12,4,122,0,1,Mon,Introductory,2020,0,28,1,1,0,0,1,0
Spring,MALE,13,3.307,144,0.511,2,Mon,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,FEMALE,16,3.562,123,-0.213,3,Mon,Intermediate,2020,0,2,1,0,0,0,1,0
Spring,FEMALE,15,3.6,47,0.067,4,Mon,Intermediate,2017,1,8,0,0,0,0,1,0
Spring,FEMALE,17,3.588,122,-0.049,5,Mon,Intermediate,2018,0,10,0,0,0,0,1,0
Spring,FEMALE,16,3.375,122,-0.178,6,Mon,Intermediate,2019,0,10,1,0,0,0,1,0
Spring,MALE,15,4,134,0.026,7,Mon,Intermediate,2020,0,4,1,0,0,0,1,0
Spring,FEMALE,16,4,125,0.058,8,Mon,Intermediate,2020,0,5,1,0,0,0,1,0
Spring,FEMALE,14,4,126,0,9,Mon,Intermediate,2019,0,8,1,0,0,0,1,0
Spring,MALE,13,2.076,133,-0.963,10,Mon,Advanced,2020,0,67,1,0,0,0,1,0
Spring,MALE,16,3.437,137,-0.12,11,Mon,Intermediate,2018,0,13,0,0,1,0,1,0
Spring,MALE,19,3.375,181,0.122,12,Mon,Introductory,2017,0,15,0,0,0,0,1,0
Spring,MALE,9,4,134,0.825,13,Mon,Introductory,2020,0,30,1,0,0,0,1,0
Spring,MALE,12,2.666,163,-0.094,14,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,MALE,19,3.631,144,0.223,14,Mon,Graduate,2020,0,46,1,1,0,0,1,0
Spring,FEMALE,18,3.166,160,-0.079,15,Mon,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,FEMALE,12,1,79,-1.535,9,Mon,Introductory,2018,0,9,1,1,0,0,1,0
Spring,MALE,12,3,131,-0.534,10,Mon,Intermediate,2019,0,3,1,0,0,0,1,0
Spring,FEMALE,17,2.529,133,-0.35,11,Mon,Intermediate,2018,0,42,0,0,0,0,1,0
Spring,FEMALE,12,2.75,147,0.223,11,Mon,Intermediate,2020,0,6,1,0,1,0,1,0
Spring,FEMALE,15,4,124,0.074,12,Mon,Introductory,2020,0,8,1,1,0,0,1,0
Spring,FEMALE,16,4,122,0.2,12,Mon,Intermediate,2021,0,8,1,0,0,0,1,0
Spring,FEMALE,19,3.473,128,-0.051,13,Mon,Intermediate,2020,0,6,1,0,0,0,1,0
Spring,FEMALE,18,4,136,0,14,Mon,Intermediate,2020,1,8,1,0,0,0,1,0
Spring,MALE,12,2,132,-0.457,12,Mon,Intermediate,2017,0,5,0,0,1,0,1,0
Spring,MALE,12,1.25,127,-0.831,13,Mon,Intermediate,2017,0,6,0,0,0,0,1,0
Spring,FEMALE,17,3.294,134,0.08,13,Mon,Intermediate,2018,0,22,0,0,1,0,1,0
Spring,MALE,15,2.4,134,-0.288,14,Mon,Advanced,2017,0,13,0,0,0,0,1,0
Spring,MALE,13,3.076,86,0.041,15,Mon,Advanced,2017,0,13,0,0,0,0,1,0
Spring,MALE,13,1.769,133,-0.542,9,Mon,Intermediate,2018,0,45,0,0,1,0,1,0
Spring,MALE,15,2.8,132,0.142,9,Mon,Advanced,2017,0,31,0,0,0,0,1,0
Spring,MALE,13,3.615,138,-0.201,10,Mon,Introductory,2020,0,26,1,1,0,0,1,0
Spring,MALE,17,3,148,0.188,11,Mon,Introductory,2018,0,47,0,1,0,0,1,0
Spring,MALE,14,2.545,135,-0.208,12,Mon,Introductory,2018,0,30,0,1,0,0,1,0
Spring,MALE,16,2.875,141,-0.677,13,Mon,Intermediate,2018,0,6,0,0,1,0,1,0
Spring,FEMALE,24,3.055,163,-0.242,13,Mon,Intermediate,2020,0,22,1,0,0,0,1,0
Spring,FEMALE,17,2.214,142,-1.169,12,Mon,Introductory,2020,0,9,1,0,0,0,1,0
Spring,FEMALE,16,3.769,122,0.087,13,Mon,Introductory,2019,0,14,1,1,0,0,1,0
Spring,MALE,17,3.823,124,0.502,14,Mon,Intermediate,2020,0,76,1,0,0,0,1,0
Spring,MALE,15,3,120,-0.38,15,Mon,Introductory,2020,0,23,1,1,0,0,1,0
Spring,MALE,17,2.882,126,0.032,15,Mon,Intermediate,2020,0,23,1,0,1,0,1,0
Spring,MALE,12,2.666,163,-0.094,14,Mon,Introductory,2017,0,53,1,1,0,0,1,0
Spring,MALE,16,3.437,122,0.028,15,Mon,Intermediate,2019,0,21,1,0,1,0,1,0
Spring,MALE,15,2.25,129,-0.789,16,Mon,Intermediate,2020,0,51,1,0,0,0,1,0
Spring,FEMALE,18,3.8,172,0.265,16,Mon,Introductory,2017,0,13,0,1,0,0,1,0
Spring,MALE,13,3.307,144,0.511,14,Mon,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,FEMALE,15,3,141,-0.168,9,Mon,Intermediate,2019,0,3,1,0,1,0,0,1
Spring,MALE,16,2.687,137,-0.261,8,Mon,Advanced,2018,0,7,0,0,0,0,0,1
Spring,FEMALE,22,3.578,143,0.167,9,Mon,Introductory,2020,0,18,1,0,0,0,0,1
Spring,MALE,9,3,98,0.375,10,Mon,Intermediate,2018,0,17,1,0,0,0,0,1
Spring,MALE,15,2.6,125,0.076,10,Mon,Intermediate,2019,0,32,1,0,1,0,0,1
Spring,FEMALE,16,3.437,135,0.422,8,Mon,Introductory,2019,0,3,1,0,0,0,0,1
Spring,FEMALE,13,1.846,141,-0.81,8,Mon,Introductory,2018,0,10,0,0,0,0,0,1
Spring,FEMALE,14,3,117,-0.281,9,Mon,Introductory,2018,0,36,0,1,0,0,0,1
Spring,FEMALE,17,3.176,137,-0.354,10,Mon,Advanced,2018,0,14,0,0,0,0,0,1
Spring,FEMALE,17,2.857,27,0.149,11,Mon,Introductory,2017,1,45,0,0,0,0,0,1
Spring,FEMALE,12,3.333,151,-0.462,12,Mon,Intermediate,2017,0,27,0,0,0,0,0,1
Spring,FEMALE,24,3.4,153,-0.031,9,Mon,Intermediate,2020,0,83,1,0,0,0,0,1
Spring,MALE,15,3.266,132,0.066,7,Mon,Introductory,2018,0,13,0,1,0,0,0,1
Spring,FEMALE,18,2.933,144,-0.24,6,Mon,Intermediate,2018,0,15,0,0,0,0,0,1
Spring,MALE,16,3.25,137,0.729,6,Mon,Introductory,2020,0,19,1,1,0,0,0,1
Spring,MALE,14,2.615,131,0.138,6,Mon,Introductory,2019,0,32,1,1,0,0,0,1
Spring,MALE,16,2.153,132,-0.642,7,Mon,Introductory,2021,0,5,1,1,0,0,0,1
Spring,FEMALE,21,3.388,122,-0.165,7,Mon,Advanced,2017,0,6,0,0,0,0,0,1
Spring,FEMALE,17,3.571,122,-0.155,8,Mon,Intermediate,2020,0,6,1,0,1,0,0,1
Spring,FEMALE,15,2,82,-0.328,9,Mon,Intermediate,2017,0,17,0,0,1,0,0,1
Spring,FEMALE,13,3.076,132.5,-0.304,9,Mon,Intermediate,2018,0,11,0,0,1,0,0,1
Spring,MALE,9,4,134,0.825,10,Mon,Introductory,2020,0,30,1,1,0,0,0,1
Spring,MALE,12,3,130,0.598,11,Mon,Intermediate,2020,0,5,1,0,1,0,0,1
Spring,MALE,16,3.076,63,0.112,12,Mon,Intermediate,2017,0,25,0,0,1,0,0,1
Spring,MALE,16,3.625,122,0.39,13,Mon,Intermediate,2020,0,7,1,0,1,0,0,1
Spring,MALE,13,3.307,144,0.511,12,Mon,Intermediate,2018,0,27,0,0,1,0,0,1
Spring,MALE,15,2.8,123,-0.208,1,Tue,Introductory,2020,0,11,1,1,0,0,0,0
Spring,MALE,14,2.437,131,-0.311,2,Tue,Intermediate,2017,0,12,0,0,1,0,0,0
Spring,FEMALE,14,3.181,128,0.222,3,Tue,Introductory,2017,0,7,0,1,0,0,0,0
Spring,MALE,13,3,139,0.128,4,Tue,Advanced,2020,0,16,1,0,0,0,0,0
Spring,MALE,13,2.076,133,-0.963,4,Tue,Introductory,2020,0,67,1,0,0,0,0,0
Spring,MALE,13,3.076,86,0.041,5,Tue,Advanced,2017,0,13,0,0,0,0,0,0
Spring,MALE,15,2.4,134,-0.288,6,Tue,Advanced,2017,0,13,0,0,0,0,0,0
Spring,MALE,14,2,133,-0.59,5,Tue,Introductory,2018,0,31,0,1,0,0,0,0
Spring,FEMALE,17,3.117,143,0.291,5,Tue,Advanced,2019,0,13,1,0,0,0,0,0
Spring,FEMALE,16,3.1,122,-0.518,6,Tue,Introductory,2018,0,1,0,0,0,0,0,0
Spring,FEMALE,17,3.764,123,-0.136,7,Tue,Introductory,2018,0,20,0,0,0,0,0,0
Spring,FEMALE,16,2.687,162,-0.738,8,Tue,Introductory,2018,0,23,0,1,0,0,0,0
Spring,MALE,15,2.857,128,-0.285,9,Tue,Introductory,2018,0,9,1,0,0,0,0,0
Spring,MALE,11,2.666,132,0.239,10,Tue,Introductory,2020,0,7,1,0,0,0,0,0
Spring,MALE,12,2.75,141,0.149,10,Tue,Introductory,2018,0,22,0,1,0,0,0,0
Spring,MALE,14,3.727,140,0.832,11,Tue,Advanced,2018,0,10,0,0,0,0,0,0
Spring,FEMALE,18,3,122,-0.156,12,Tue,Intermediate,2018,0,6,0,0,0,0,0,0
Spring,FEMALE,16,4,124,0.5,12,Tue,Advanced,2018,0,3,0,0,0,0,0,0
Spring,FEMALE,14,3.538,126,-0.065,12,Tue,Intermediate,2020,0,3,1,0,0,0,0,0
Spring,FEMALE,17,2.411,9,-1.255,12,Tue,Introductory,2019,0,11,1,0,0,0,0,0
Spring,MALE,13,3.769,128,0.181,9,Tue,Intermediate,2020,0,64,1,0,0,0,0,0
Spring,FEMALE,16,3.25,123,-0.301,7,Tue,Intermediate,2020,0,32,1,0,1,0,0,0
Spring,FEMALE,18,3.5,159,-0.084,6,Tue,Intermediate,2018,0,4,0,0,0,0,1,0
Spring,FEMALE,18,3.133,125,-0.867,4,Tue,Introductory,2021,0,47,1,1,0,0,1,0
Spring,MALE,16,2.312,46,-0.423,3,Tue,Introductory,2017,1,19,0,0,0,0,1,0
Spring,MALE,16,3.437,137,-0.12,3,Tue,Intermediate,2018,0,13,0,0,1,0,1,0
Spring,MALE,12,2.5,128,-0.448,4,Tue,Introductory,2018,0,4,0,1,0,0,1,0
Spring,MALE,16,2.687,138,-0.335,5,Tue,Intermediate,2018,0,61,0,0,0,0,1,0
Spring,FEMALE,18,3.312,148,-0.177,6,Tue,Intermediate,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,14,3,117,-0.281,7,Tue,Intermediate,2018,0,36,0,0,0,0,1,0
Spring,FEMALE,14,3,138,0.412,6,Tue,Intermediate,2020,0,20,1,0,0,0,1,0
Spring,MALE,15,3.8,126,0.14,3,Tue,Introductory,2020,0,36,1,1,0,0,1,0
Spring,FEMALE,14,2.769,135,-0.932,2,Tue,Advanced,2017,0,5,0,0,0,0,1,0
Spring,FEMALE,16,3.625,133,0.252,3,Tue,Intermediate,2020,0,49,1,0,0,0,1,0
Spring,MALE,17,2.588,88,-0.506,3,Tue,Intermediate,2017,1,5,1,0,0,0,1,0
Spring,MALE,13,2.076,133,-0.963,4,Tue,Introductory,2020,0,67,1,0,0,0,1,0
Spring,MALE,12,2.333,28,0.278,3,Tue,Graduate,2018,1,22,0,1,0,0,1,0
Spring,MALE,12,3.25,146,0.414,4,Tue,Advanced,2017,0,8,0,0,0,0,1,0
Spring,FEMALE,13,4,124,0,5,Tue,Introductory,2021,0,9,1,0,0,0,1,0
Spring,MALE,15,1,193,-1.054,6,Tue,Intermediate,2018,0,11,0,0,1,0,1,0
Spring,MALE,17,3.823,124,0.502,6,Tue,Introductory,2020,0,76,1,0,0,0,1,0
Spring,FEMALE,13,3.75,142,1.35,6,Tue,Introductory,2018,0,59,0,1,0,0,1,0
Spring,FEMALE,17,2.571,125,-0.147,6,Tue,Intermediate,2018,0,2,0,0,0,0,1,0
Spring,FEMALE,19,2.875,128,-0.472,7,Tue,Introductory,2020,0,10,1,1,0,0,1,0
Spring,MALE,14,2.545,135,-0.208,8,Tue,Introductory,2018,0,30,0,1,0,0,1,0
Spring,FEMALE,24,3.4,153,-0.031,7,Tue,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,FEMALE,19,3.105,122,-0.253,8,Tue,Introductory,2018,0,30,0,1,0,0,1,0
Spring,FEMALE,16,2.937,155,-0.012,8,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Spring,MALE,19,3.631,144,0.223,9,Tue,Graduate,2020,0,46,1,1,0,0,1,0
Spring,FEMALE,15,1.933,153,-0.394,9,Tue,Introductory,2018,0,2,0,1,0,0,1,0
Spring,MALE,14,1.5,147,-1.028,10,Tue,Introductory,2018,0,3,0,1,0,0,1,0
Spring,FEMALE,15,3.5,126,-0.076,10,Tue,Introductory,2020,0,14,1,0,0,0,0,1
Spring,MALE,7,2.428,85,0.41,10,Tue,Introductory,2020,0,4,1,0,0,0,0,1
Spring,MALE,15,3.8,126,0.14,11,Tue,Introductory,2020,0,36,1,1,0,0,0,1
Spring,FEMALE,18,2.888,151,-0.338,11,Tue,Introductory,2020,0,14,1,1,0,0,0,1
Spring,MALE,18,4,151,0,6,Tue,Intermediate,2018,0,9,1,0,0,0,0,1
Spring,FEMALE,17,3.705,122,0.048,5,Tue,Introductory,2020,0,11,1,0,0,0,0,1
Spring,FEMALE,16,3.687,133,-0.073,6,Tue,Introductory,2020,0,24,1,0,0,0,0,1
Spring,FEMALE,6,0,12,-3,7,Tue,Advanced,2020,0,21,1,0,0,0,0,1
Spring,MALE,12,3.5,127,0.014,7,Tue,Intermediate,2017,0,1,0,0,0,0,0,1
Spring,MALE,16,3.076,63,0.112,8,Tue,Intermediate,2017,0,25,0,0,1,0,0,1
Spring,MALE,18,3.833,143,0.069,9,Tue,Intermediate,2020,0,9,1,0,0,0,0,1
Spring,FEMALE,15,3.133,175,-0.111,7,Tue,Introductory,2018,0,1,0,0,0,0,0,1
Spring,MALE,17,2.333,60,-0.421,8,Tue,Advanced,2018,1,1,0,0,0,0,0,1
Spring,FEMALE,16,2.4,40,-0.032,6,Tue,Introductory,2018,1,2,1,1,0,0,0,1
Spring,MALE,19,4,183,0.027,7,Tue,Intermediate,2018,0,12,0,0,0,0,0,1
Spring,MALE,14,2.615,131,0.138,8,Tue,Introductory,2019,0,32,1,1,0,0,0,1
Spring,MALE,16,3.25,137,0.729,9,Tue,Introductory,2020,0,19,1,1,0,0,0,1
Spring,MALE,10,2.7,130,-0.492,8,Tue,Advanced,2018,0,20,0,0,0,0,0,1
Spring,FEMALE,15,2.416,133,-0.441,9,Tue,Introductory,2018,0,49,0,1,0,0,0,1
Spring,MALE,12,4,122,0,9,Tue,Introductory,2020,0,28,1,1,0,0,0,1
Spring,FEMALE,15,3.8,123,-0.066,5,Tue,Introductory,2018,0,52,0,1,0,0,0,1
Spring,MALE,17,2.352,182,0.233,3,Tue,Introductory,2018,0,7,0,1,0,0,0,1
Spring,MALE,15,2,125,-0.131,1,Wed,Introductory,2018,0,5,0,1,0,0,0,0
Spring,MALE,15,2.533,133,0.029,2,Wed,Introductory,2018,0,26,0,1,0,0,0,0
Spring,FEMALE,16,2.615,125,-0.393,3,Wed,Introductory,2020,0,44,1,1,0,0,0,0
Spring,FEMALE,14,3.357,123,-0.319,4,Wed,Advanced,2018,0,21,0,0,0,0,0,0
Spring,FEMALE,13,2.846,105,-0.404,4,Wed,Introductory,2021,0,16,1,0,0,0,0,0
Spring,MALE,14,2.666,146,0.126,5,Wed,Introductory,2020,0,8,1,1,0,0,0,0
Spring,FEMALE,13,3.692,125,0.52,5,Wed,Introductory,2018,0,20,0,0,0,0,0,0
Spring,MALE,14,2,133,-0.59,6,Wed,Introductory,2018,0,31,0,1,0,0,0,0
Spring,FEMALE,15,3.8,122,0.093,7,Wed,Intermediate,2019,0,6,1,0,0,0,0,0
Spring,FEMALE,15,2.25,136,-0.805,7,Wed,Intermediate,2018,0,7,0,0,0,0,0,0
Spring,MALE,17,3.529,124,-0.034,8,Wed,Introductory,2020,0,24,1,1,0,0,0,0
Spring,MALE,12,1.833,129,-0.889,8,Wed,Introductory,2018,0,33,0,1,0,0,0,0
Spring,FEMALE,17,4,124,0.524,8,Wed,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,MALE,13,3.307,144,0.511,7,Wed,Intermediate,2018,0,27,0,0,1,0,1,0
Spring,FEMALE,17,4,144,0.446,8,Wed,Introductory,2021,0,12,1,1,0,0,1,0
Spring,FEMALE,13,3.538,131,-0.128,8,Wed,Intermediate,2021,0,11,1,0,1,0,1,0
Spring,MALE,19,3.631,144,0.223,9,Wed,Graduate,2020,0,46,1,1,0,0,1,0
Spring,FEMALE,11,2.545,133,-0.31,10,Wed,Introductory,2019,0,18,1,1,0,0,1,0
Spring,MALE,10,3.4,145,0.857,8,Wed,Intermediate,2018,0,8,0,0,1,0,1,0
Spring,MALE,12,2.75,160,0.609,9,Wed,Advanced,2020,0,4,1,0,0,0,1,0
Spring,FEMALE,12,4,140.02,1,10,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Spring,MALE,19,3.187,85,0.187,11,Wed,Introductory,2018,0,2,1,1,0,0,1,0
Spring,MALE,17,4,31,0,12,Wed,Intermediate,2017,1,41,0,0,0,0,1,0
Spring,MALE,20,2.875,105,0.334,12,Wed,Introductory,2018,0,2,0,1,0,0,1,0
Spring,FEMALE,13,2.538,139,0.058,10,Wed,Intermediate,2018,0,13,0,0,1,0,1,0
Spring,MALE,16,3.8,139,0.207,11,Wed,Introductory,2020,0,36,1,1,0,0,1,0
Spring,MALE,15,2.8,132,0.142,12,Wed,Advanced,2017,0,31,0,0,0,0,1,0
Spring,MALE,12,2.666,163,-0.094,11,Wed,Introductory,2017,0,53,1,1,0,0,1,0
Spring,FEMALE,18,2.666,138,-0.518,12,Wed,Intermediate,2018,0,6,0,0,1,0,1,0
Spring,MALE,14,2.615,131,0.138,11,Wed,Introductory,2019,0,32,1,1,0,0,1,0
Spring,MALE,12,3,122,-0.271,12,Wed,Introductory,2020,0,18,1,1,0,0,1,0
Spring,MALE,14,3,44,0.41,11,Wed,Introductory,2017,1,35,0,1,0,0,1,0
Spring,FEMALE,18,3.133,125,-0.867,11,Wed,Introductory,2021,0,47,1,1,0,0,1,0
Spring,MALE,17,3.117,132,0.204,11,Wed,Introductory,2020,0,42,1,1,0,0,1,0
Spring,FEMALE,12,2.75,122,0.406,9,Wed,Introductory,2020,0,3,1,1,0,0,1,0
Spring,MALE,17,3.076,128,-0.147,10,Wed,Intermediate,2020,0,21,1,0,0,0,1,0
Spring,FEMALE,12,2.222,125,-0.431,11,Wed,Introductory,2020,0,34,1,1,0,0,1,0
Spring,FEMALE,17,3,130,-0.336,12,Wed,Intermediate,2018,0,26,0,0,0,0,1,0
Spring,FEMALE,16,3.625,133,0.252,12,Wed,Intermediate,2020,0,49,1,0,0,0,1,0
Spring,FEMALE,14,3,157,-0.082,12,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Spring,MALE,13,4,145,0.616,13,Wed,Introductory,2020,0,20,1,1,0,0,1,0
Spring,FEMALE,17,3.285,126,0.005,12,Wed,Intermediate,2018,0,5,0,0,0,0,1,0
Spring,FEMALE,18,3.133,125,-0.867,12,Wed,Intermediate,2021,0,47,1,0,0,0,1,0
Spring,FEMALE,12,3.25,159.7,0.065,13,Wed,Introductory,2017,0,7,0,0,0,0,1,0
Spring,MALE,14,4,134,0.231,12,Wed,Introductory,2020,0,2,1,0,0,0,1,0
Spring,FEMALE,17,3.785,126,0.178,13,Wed,Introductory,2018,0,3,0,0,0,0,1,0
Spring,FEMALE,19,4,123,0.163,14,Wed,Intermediate,2020,0,2,1,0,1,0,1,0
Spring,FEMALE,17,4,144,0.446,15,Wed,Introductory,2021,0,12,1,1,0,0,1,0
Spring,MALE,15,3.083,123,-0.52,14,Wed,Intermediate,2020,0,4,1,0,0,0,1,0
Spring,FEMALE,16,3.375,143,-0.197,15,Wed,Introductory,2021,0,41,1,0,0,0,1,0
Spring,MALE,17,3,148,0.188,16,Wed,Introductory,2018,0,47,0,1,0,0,1,0
Spring,MALE,14,1.928,122,-1.092,17,Wed,Introductory,2019,0,68,1,0,0,0,1,0
Spring,FEMALE,20,3.588,148,0.117,18,Wed,Intermediate,2021,0,39,1,0,0,0,1,0
Spring,FEMALE,12,3.333,165,0.242,19,Wed,Advanced,2019,0,5,1,0,0,0,1,0
Spring,FEMALE,20,2.647,124,0.164,20,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Spring,FEMALE,22,2.562,123,-0.813,21,Wed,Introductory,2020,0,8,1,1,0,0,1,0
Spring,MALE,14,2.545,135,-0.208,21,Wed,Introductory,2018,0,30,0,1,0,0,1,0
Spring,MALE,15,3.8,126,0.14,19,Wed,Introductory,2020,0,36,1,1,0,0,1,0
Spring,MALE,14,3,44,0.41,18,Wed,Introductory,2017,1,35,0,1,0,0,1,0
Spring,FEMALE,15,3.666,151,0.166,18,Wed,Introductory,2021,0,27,1,1,0,0,1,0
Spring,FEMALE,12,2.5,89,-0.817,11,Wed,Introductory,2017,0,47,0,0,0,0,1,0
Spring,MALE,15,3.666,123,0.096,12,Wed,Intermediate,2020,0,60,1,0,0,0,1,0
Spring,FEMALE,24,3.4,153,-0.031,12,Wed,Intermediate,2020,0,83,1,0,0,0,1,0
Spring,FEMALE,16,2.615,125,-0.393,11,Wed,Intermediate,2020,0,44,1,0,0,0,1,0
Spring,MALE,9,3,98,0.375,10,Wed,Intermediate,2018,0,17,1,0,0,0,0,1
Spring,FEMALE,14,2.769,135,-0.932,10,Wed,Advanced,2017,0,5,0,0,0,0,0,1
Spring,MALE,16,1.75,125,-0.394,8,Wed,Advanced,2018,0,14,0,0,0,0,0,1
Spring,FEMALE,16,2.687,127,-0.217,9,Wed,Introductory,2021,0,18,1,0,0,0,0,1
Spring,MALE,14,1.928,122,-1.092,9,Wed,Introductory,2019,0,68,1,0,0,0,0,1
Spring,MALE,15,2.25,129,-0.789,10,Wed,Intermediate,2020,0,51,1,0,0,0,0,1
Spring,FEMALE,13,3.75,142,1.35,9,Wed,Introductory,2018,0,59,0,1,0,0,0,1
Spring,FEMALE,16,3.75,97,0.458,10,Wed,Introductory,2018,0,19,1,1,0,0,0,1
Spring,FEMALE,15,3.8,123,-0.066,10,Wed,Introductory,2018,0,52,0,1,0,0,0,1
Spring,MALE,16,4,122,0.028,9,Wed,Intermediate,2020,0,1,1,0,1,0,0,1
Spring,MALE,9,3,126,-0.454,8,Wed,Introductory,2021,0,35,1,1,0,0,0,1
Spring,FEMALE,12,3.25,144,0.025,7,Wed,Introductory,2018,0,9,0,1,0,0,0,1
Spring,FEMALE,17,3.117,143,0.291,8,Wed,Advanced,2019,0,13,1,0,0,0,0,1
Spring,FEMALE,16,3.1,126,0.298,9,Wed,Advanced,2018,0,6,0,0,0,0,0,1
Spring,MALE,17,3.411,124,0.151,10,Wed,Advanced,2018,0,2,0,0,0,0,0,1
Spring,MALE,17,2.272,122,-0.681,11,Wed,Introductory,2020,0,25,1,1,0,0,0,1
Spring,FEMALE,18,4,127,0,12,Wed,Intermediate,2021,0,20,1,0,1,0,0,1
Spring,FEMALE,17,2.857,27,0.149,9,Wed,Introductory,2017,1,45,0,1,0,0,0,1
Spring,MALE,16,3.25,137,0.729,9,Wed,Introductory,2020,0,19,1,1,0,0,0,1
Spring,FEMALE,16,2.916,79,-0.008,10,Wed,Introductory,2018,0,47,0,1,0,0,0,1
Spring,MALE,18,4,143,0.278,11,Wed,Introductory,2018,0,65,0,1,0,0,0,1
Spring,FEMALE,17,3.5,36,0.167,12,Wed,Graduate,2017,1,1,0,1,0,0,0,1
Spring,FEMALE,14,3.571,128,0.306,13,Wed,Introductory,2019,0,16,1,1,0,0,0,1
Spring,FEMALE,13,2.75,122,0.421,12,Wed,Intermediate,2018,0,1,1,0,0,0,0,1
Spring,MALE,16,2,91,-0.016,13,Wed,Introductory,2020,0,10,1,1,0,0,0,1
