Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Occupancy,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU
BGSU04289,Spring 2017,Undergraduate,Senior,IPP-BSED:Individualized Studies,Fall Semester 2019,Principles of Microeconomics,ECON-2020,ECON,2000,6,2017-02-16,11:07:00,11:27:00,19,MALE,12,2.25,101,2.125,0.125,6,Thu,FALSE,3,Feb,11,Morning,Intermediate,Satisfactory,Half Time,Fourth Year,Senior
BGSU02638,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Fall Semester 2020,Intermediate Algebra,MATH-95X,MATH,99,6,2017-02-16,11:13:00,12:12:00,58,MALE,19,3.631,144,3.408,0.223,5,Thu,FALSE,3,Feb,11,Morning,Graduate,Good,Overload,Fourth Year,Extended
BGSU03577,Spring 2017,Undergraduate,Senior,"ARTH-MIN:Art History,MATH-BS:Mathematics",Spring Semester 2020,Calculus and Analytic Geometry II,MATH-2320H,MATH,2000,6,2017-02-16,11:26:00,13:36:00,130,MALE,14,3.785,143,3.233,0.552,5,Thu,FALSE,3,Feb,11,Morning,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU00105,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2017-02-16,11:30:00,12:06:00,36,MALE,12,2.666,163,2.76,-0.094,5,Thu,FALSE,3,Feb,11,Morning,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU03139,Spring 2017,Undergraduate,Freshman,No Response,Fall Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,11:38:00,12:47:00,68,MALE,15,3.4,25,3.256,0.144,6,Thu,FALSE,3,Feb,11,Morning,Introductory,Good,Full Time,First Year,Freshman
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,11:41:00,12:19:00,37,FEMALE,13,3.75,142,2.4,1.35,7,Thu,FALSE,3,Feb,11,Morning,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03933,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,11:53:00,14:06:00,132,FEMALE,17,2.857,27,2.708,0.149,8,Thu,FALSE,3,Feb,11,Morning,Introductory,Satisfactory,Full Time,First Year,Freshman
BGSU03575,Spring 2017,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,12:33:00,14:18:00,105,FEMALE,18,3.133,125,4,-0.867,5,Thu,FALSE,3,Feb,12,Afternoon,Introductory,Excellent,Full Time,Graduate,Extended
BGSU03601,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Spring Semester 2020,Principles of Microeconomics,ECON-2020,ECON,2000,6,2017-02-16,12:39:00,13:02:00,22,FEMALE,16,3.625,133,3.373,0.252,6,Thu,FALSE,3,Feb,12,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU01497,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2017-02-16,12:41:00,12:59:00,18,MALE,14,2,133,2.59,-0.59,7,Thu,FALSE,3,Feb,12,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01726,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,12:43:00,15:01:00,138,FEMALE,16,4,142,3.688,0.312,8,Thu,FALSE,3,Feb,12,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03262,Spring 2017,Undergraduate,Sophomore,No Response,Fall Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,12:49:00,13:45:00,55,MALE,17,3.666,45,2.656,1.01,7,Thu,FALSE,3,Feb,12,Afternoon,Introductory,Satisfactory,Full Time,Second Year,Sophomore
BGSU02663,Spring 2017,Undergraduate,Senior,"GEOL-MIN:Geology,HIST-BA:History",Spring Semester 2021,Elementary French I,FREN-1010,FREN,1000,6,2017-02-16,13:01:00,14:02:00,60,FEMALE,22,1.857,125,2.606,-0.749,7,Thu,FALSE,3,Feb,13,Afternoon,Introductory,Satisfactory,Overload,Fourth Year,Extended
BGSU01232,Spring 2017,Undergraduate,Senior,"MKT-MIN:Marketing,TLEP-BSED:Tourism, Hospitality & Event M",Summer Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,6,2017-02-16,13:45:00,15:19:00,94,FEMALE,14,2.933,143,2.703,0.23,5,Thu,FALSE,3,Feb,13,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02139,Spring 2017,Undergraduate,Senior,"SALES-BSBA:Sales and Services Marketing,SPAN-MIN:Spanish",Spring Semester 2021,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,13:48:00,16:09:00,141,MALE,13,2,156,3.048,-1.048,6,Thu,FALSE,3,Feb,13,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03551,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Intermediate French I,FREN-2010,FREN,2000,6,2017-02-16,14:01:00,15:37:00,95,FEMALE,19,3.769,125,3.775,-0.006,7,Thu,FALSE,3,Feb,14,Afternoon,Intermediate,Excellent,Overload,Third Year,Extended
BGSU01221,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Structural and Functional Bases of Human Movement,EXSC-2300,EXSC,2000,6,2017-02-16,14:16:00,15:09:00,52,FEMALE,14,3.285,128,3.2,0.085,6,Thu,FALSE,3,Feb,14,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU01903,Spring 2017,Undergraduate,Senior,SALES-BSBA:Sales and Services Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,14:17:00,16:51:00,153,FEMALE,11,2.545,133,2.855,-0.31,7,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU03580,Spring 2017,Undergraduate,Senior,"PSYC-BA:Psychology,SOC-MIN:Sociology",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,6,2017-02-16,14:22:00,14:56:00,33,FEMALE,15,3.466,123,3.185,0.281,7,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU00047,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,14:39:00,15:34:00,55,FEMALE,13,3.75,142,2.4,1.35,8,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03428,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,GBUS-MIN:General Business,PREMED:Pre-Prof Program in Medicine",Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,14:44:00,16:06:00,81,MALE,15,3,120,3.38,-0.38,9,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Senior
BGSU03245,Spring 2017,Undergraduate,Senior,IPC-BAC:Communication,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,14:45:00,17:08:00,143,MALE,17,2.272,122,2.953,-0.681,10,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU03636,Spring 2017,Undergraduate,Senior,"CRJUBSCRJU:BS in Criminal Justice,SOC-MIN:Sociology",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,6,2017-02-16,14:58:00,15:18:00,20,MALE,17,3.823,124,3.321,0.502,10,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03675,Spring 2017,Undergraduate,Senior,LTCRBSGERO:Long Term Care Administration,Spring Semester 2020,Introduction to Biology,BIOL-1040,BIOL,1000,6,2017-02-16,14:58:00,16:00:00,62,FEMALE,16,2.937,155,2.949,-0.012,11,Thu,FALSE,3,Feb,14,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU01464,Spring 2017,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,6,2017-02-16,15:26:00,16:11:00,45,MALE,13,4,145,3.384,0.616,8,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Good,Full Time,Fourth Year,Extended
BGSU01726,Spring 2017,Undergraduate,Senior,MKT-BSBA:Marketing,Fall Semester 2019,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,15:29:00,17:51:00,141,FEMALE,16,4,142,3.688,0.312,9,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU00270,Spring 2017,Undergraduate,Senior,FIN-BSBA:Finance,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,15:31:00,17:09:00,97,MALE,20,3.058,124,3.177,-0.119,10,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Good,Overload,Fourth Year,Extended
BGSU00105,Spring 2017,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Spring Semester 2017,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2017-02-16,15:36:00,19:38:00,242,MALE,12,2.666,163,2.76,-0.094,10,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU00467,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2017-02-16,15:36:00,17:46:00,129,MALE,17,3,148,2.812,0.188,11,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02302,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Mathematics for Architecture/Construct,MATH-1230,MATH,1000,6,2017-02-16,15:43:00,18:50:00,187,MALE,14,2.545,135,2.753,-0.208,11,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Satisfactory,Full Time,Third Year,Extended
BGSU04038,Spring 2017,Undergraduate,Senior,"ENTREP-MIN:Entrepreneurship,SALES-BSBA:Sales and Services Marketing",Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,15:47:00,18:15:00,148,MALE,15,3.8,126,3.66,0.14,12,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU00556,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,15:51:00,21:56:00,365,MALE,17,1.333,132,2.293,-0.96,13,Thu,FALSE,3,Feb,15,Afternoon,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02065,Spring 2017,Undergraduate,Senior,SUPC-BSBA:Supply Chain Management,Summer Semester 2019,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,6,2017-02-16,16:11:00,17:38:00,87,MALE,13,2.384,127,2.758,-0.374,10,Thu,FALSE,3,Feb,16,Afternoon,Intermediate,Satisfactory,Full Time,Fourth Year,Extended
BGSU00667,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2017,Principles of Microeconomics,ECON-2020,ECON,2000,6,2017-02-16,16:16:00,17:02:00,45,MALE,15,2.4,173.04,3.051,-0.651,11,Thu,FALSE,3,Feb,16,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU03575,Spring 2017,Graduate,Graduate,ACCT-BSBA:Accounting,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,16:23:00,18:13:00,110,FEMALE,18,3.133,125,4,-0.867,12,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Excellent,Full Time,Graduate,Extended
BGSU02924,Spring 2017,Undergraduate,Senior,"FIN-BSBA:Finance,INSU-BSBA:Insurance and Risk Management",Spring Semester 2020,The Solar System,ASTR-2120,ASTR,2000,6,2017-02-16,16:29:00,18:20:00,110,MALE,17,3.076,128,3.223,-0.147,13,Thu,FALSE,3,Feb,16,Afternoon,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU02447,Spring 2017,Undergraduate,Senior,"PLPRG-MIN:Planned Program,PSYC-BA:Psychology",Spring Semester 2021,Psychology of Adolescent Development,PSYC-3040,PSYC,3000,6,2017-02-16,16:31:00,16:47:00,16,MALE,14,2.785,108,2.677,0.108,14,Thu,FALSE,3,Feb,16,Afternoon,Advanced,Satisfactory,Full Time,Fourth Year,Senior
BGSU02522,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,16:31:00,18:37:00,125,MALE,18,4,143,3.722,0.278,15,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU03139,Spring 2017,Undergraduate,Freshman,No Response,Fall Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,16:38:00,17:57:00,79,MALE,15,3.4,25,3.256,0.144,16,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Good,Full Time,First Year,Freshman
BGSU01635,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,6,2017-02-16,16:39:00,17:55:00,76,FEMALE,15,3.733,122,3.191,0.542,17,Thu,FALSE,3,Feb,16,Afternoon,Advanced,Good,Full Time,Fourth Year,Extended
BGSU01943,Spring 2017,Undergraduate,Junior,No Response,Summer Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,16:42:00,20:18:00,215,MALE,6,0.5,135,2.166,-1.666,18,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Satisfactory,Part Time,Third Year,Extended
BGSU01221,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,6,2017-02-16,16:46:00,17:51:00,64,FEMALE,14,3.285,128,3.2,0.085,19,Thu,FALSE,3,Feb,16,Afternoon,Advanced,Good,Full Time,Fourth Year,Extended
BGSU03989,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,16:51:00,17:45:00,53,MALE,12,4,27,4,0,18,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Excellent,Half Time,First Year,Freshman
BGSU02032,Spring 2017,Undergraduate,Sophomore,No Response,Fall Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,16:55:00,18:03:00,68,MALE,17,2,64,2.322,-0.322,19,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Satisfactory,Full Time,Second Year,Junior
BGSU02319,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,6,2017-02-16,16:57:00,17:56:00,58,FEMALE,14,3,87,2.73,0.27,20,Thu,FALSE,3,Feb,16,Afternoon,Advanced,Satisfactory,Full Time,Third Year,Junior
BGSU01005,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,6,2017-02-16,16:58:00,18:17:00,79,MALE,12,2.75,141,2.601,0.149,21,Thu,FALSE,3,Feb,16,Afternoon,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU00813,Spring 2017,Undergraduate,Senior,No Response,Spring Semester 2018,College Algebra,MATH-1220,MATH,1000,6,2017-02-16,17:05:00,19:17:00,131,FEMALE,15,3,122,3.392,-0.392,21,Thu,FALSE,3,Feb,17,Evening,Introductory,Good,Full Time,Fourth Year,Extended
BGSU03222,Spring 2017,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Summer Semester 2020,The Solar System,ASTR-2120,ASTR,2000,6,2017-02-16,17:10:00,18:20:00,69,FEMALE,14,3.785,155,3.817,-0.032,20,Thu,FALSE,3,Feb,17,Evening,Intermediate,Excellent,Full Time,Fourth Year,Extended
BGSU03600,Spring 2017,Graduate,Graduate,UNDGSTMAIN:Undergraduate Guest at Main,Spring Semester 2021,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,17:11:00,17:22:00,10,FEMALE,16,4,122,4,0,21,Thu,FALSE,3,Feb,17,Evening,Introductory,Excellent,Full Time,Graduate,Extended
BGSU02035,Spring 2017,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,17:22:00,18:54:00,92,FEMALE,17,2.529,133,2.879,-0.35,21,Thu,FALSE,3,Feb,17,Evening,Introductory,Satisfactory,Full Time,Third Year,Extended
BGSU03670,Spring 2017,Undergraduate,Senior,IPC-BAC:Communication,Spring Semester 2021,Introduction to Statistics,MATH-1150,MATH,1000,6,2017-02-16,17:24:00,19:13:00,108,MALE,16,2.8,109,2.759,0.041,22,Thu,FALSE,3,Feb,17,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Senior
BGSU03675,Spring 2017,Undergraduate,Senior,LTCRBSGERO:Long Term Care Administration,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,6,2017-02-16,18:00:00,18:55:00,55,FEMALE,16,2.937,155,2.949,-0.012,15,Thu,FALSE,3,Feb,18,Evening,Introductory,Satisfactory,Full Time,Fourth Year,Extended
BGSU02808,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,CHEM-MIN:Chemistry,PREMED:Pre-Prof Program in Medicine",Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,6,2017-02-16,18:01:00,18:57:00,56,FEMALE,19,2.875,128,3.347,-0.472,16,Thu,FALSE,3,Feb,18,Evening,Introductory,Good,Overload,Fourth Year,Extended
BGSU02161,Spring 2017,Undergraduate,Sophomore,No Response,Spring Semester 2017,Life in the Sea,BIOL-1080,BIOL,1000,6,2017-02-16,18:03:00,19:14:00,70,MALE,12,2,49,2.23,-0.23,16,Thu,FALSE,3,Feb,18,Evening,Introductory,Satisfactory,Half Time,Second Year,Sophomore
BGSU02116,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,SCIENC-MIN:Science",Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,18:33:00,21:49:00,196,MALE,11,2.666,132,2.427,0.239,12,Thu,FALSE,3,Feb,18,Evening,Introductory,Satisfactory,Half Time,Fourth Year,Extended
BGSU03347,Spring 2017,Undergraduate,Sophomore,GEOL-BS:Geology,Spring Semester 2018,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,18:33:00,21:43:00,190,MALE,11,2.545,70,2.022,0.523,13,Thu,FALSE,3,Feb,18,Evening,Introductory,Satisfactory,Half Time,Second Year,Junior
BGSU03933,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,18:52:00,20:41:00,109,FEMALE,17,2.857,27,2.708,0.149,12,Thu,FALSE,3,Feb,18,Evening,Introductory,Satisfactory,Full Time,First Year,Freshman
BGSU04245,Spring 2017,Undergraduate,Senior,"COMPSC-BA:Computer Science,DIGART-MIN:Digital Arts",Spring Semester 2020,Intermediate Programming,CS-2020,CS,2000,6,2017-02-16,19:24:00,21:02:00,97,FEMALE,18,3.187,141,3.224,-0.037,7,Thu,FALSE,3,Feb,19,Evening,Intermediate,Good,Full Time,Fourth Year,Extended
BGSU00365,Spring 2017,Undergraduate,Senior,DGRHLDMAIN:Degree Holder at Main,Summer Semester 2019,General Genetics,BIOL-3500,BIOL,3000,6,2017-02-16,19:29:00,19:58:00,28,MALE,11,3,140,2.76,0.24,8,Thu,FALSE,3,Feb,19,Evening,Advanced,Satisfactory,Half Time,Fourth Year,Extended
BGSU01104,Spring 2017,Undergraduate,Senior,No Response,Summer Semester 2018,Mathematics for Early Childhood Teachers,MATH-2130,MATH,2000,6,2017-02-16,19:41:00,20:18:00,36,FEMALE,22,3.2,125,3.348,-0.148,8,Thu,FALSE,3,Feb,19,Evening,Intermediate,Good,Overload,Fourth Year,Extended
BGSU00231,Spring 2017,Undergraduate,Senior,TCOM-BAC:Media Production and Studies,Spring Semester 2020,Using Statistics,STAT-2000,STAT,2000,6,2017-02-16,19:42:00,21:54:00,131,MALE,12,2,128,2.466,-0.466,9,Thu,FALSE,3,Feb,19,Evening,Intermediate,Satisfactory,Half Time,Fourth Year,Extended
BGSU02382,Spring 2017,Undergraduate,Junior,"MKT-BSBA:Marketing,PRE-BSBA:Pre-BS in Business Admin",Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-16,19:50:00,20:31:00,41,MALE,9,3,98,2.625,0.375,10,Thu,FALSE,3,Feb,19,Evening,Introductory,Satisfactory,Half Time,Third Year,Senior
BGSU02829,Spring 2017,Undergraduate,Freshman,No Response,Spring Semester 2017,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,6,2017-02-16,19:56:00,21:38:00,101,FEMALE,13,4,35,4,0,11,Thu,FALSE,3,Feb,19,Evening,Introductory,Excellent,Full Time,First Year,Sophomore
BGSU02832,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,SCIENC-MIN:Science",Spring Semester 2020,Calculus and Analytic Geometry,MATH-1310,MATH,1000,6,2017-02-16,20:21:00,21:57:00,95,FEMALE,19,3.176,133,3.701,-0.525,9,Thu,FALSE,3,Feb,20,Evening,Introductory,Excellent,Overload,Fourth Year,Extended
BGSU04163,Spring 2017,Undergraduate,Senior,"BIOL-BS:Biology,SCIENC-MIN:Science",Spring Semester 2020,Calculus and Analytic Geometry IA,MATH-1340,MATH,1000,6,2017-02-16,21:12:00,21:37:00,25,FEMALE,17,3.714,122,3.56,0.154,7,Thu,FALSE,3,Feb,21,Evening,Introductory,Excellent,Full Time,Fourth Year,Extended
BGSU02910,Spring 2017,Undergraduate,Senior,HLTHBSDIET:BS in Dietetics,Fall Semester 2020,Basic Calculus,MATH-1260,MATH,1000,6,2017-02-17,09:43:00,11:03:00,80,FEMALE,24,3.055,163,3.297,-0.242,1,Fri,FALSE,3,Feb,9,Morning,Introductory,Good,Overload,Fourth Year,Extended
