Semester,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,92,MALE,13,3.538,122,0.16,Thu,Introductory,2020,0,5,1,1,0,0,0,1
Fall,95,MALE,15,2.25,124,-0.572,Thu,Introductory,2020,0,3,1,1,0,0,0,1
Fall,133,MALE,13,3.1,163,0.991,Thu,Introductory,2017,0,14,0,1,0,0,0,1
Fall,85,FEMALE,16,3.25,123,-0.301,Thu,Introductory,2020,0,32,1,1,0,0,0,1
Fall,129,FEMALE,16,3.062,128,-0.139,Thu,Introductory,2020,0,27,1,1,0,0,0,1
Fall,51,MALE,14,2.214,122,-1.411,Thu,Introductory,2021,0,3,1,1,0,0,0,1
Fall,48,MALE,13,3.461,140,0.008,Thu,Introductory,2019,0,1,1,1,0,0,0,1
Fall,112,FEMALE,17,2.823,0,-0.045,Thu,Introductory,2018,0,3,1,1,0,0,0,1
Fall,84,FEMALE,16,3.769,129,0.192,Thu,Introductory,2020,0,29,1,1,0,0,0,1
Fall,115,FEMALE,13,3.307,150,-0.353,Thu,Introductory,2018,0,14,0,1,0,0,0,1
Fall,41,MALE,16,4,122,0,Thu,Introductory,2020,0,3,1,1,0,0,0,1
Fall,61,MALE,12,3.25,154,-0.04,Thu,Introductory,2017,0,3,0,1,0,0,0,1
Fall,79,FEMALE,16,2.875,123,0.217,Thu,Introductory,2020,0,25,1,1,0,0,0,1
Fall,36,MALE,16,3.076,63,0.112,Thu,Introductory,2017,0,25,0,1,0,0,0,1
Fall,36,FEMALE,17,3.47,145,0.579,Thu,Introductory,2020,0,7,1,1,0,0,0,1
Fall,148,MALE,17,3.647,132,-0.122,Fri,Introductory,2020,0,30,1,1,0,0,0,0
Fall,59,FEMALE,17,4,142,0.189,Fri,Introductory,2018,0,12,1,1,0,0,0,0
Fall,50,FEMALE,16,2.916,79,-0.008,Fri,Introductory,2018,0,47,0,1,0,0,0,0
Fall,66,FEMALE,6,2.5,105,-0.765,Fri,Intermediate,2017,0,5,0,0,1,0,0,0
Fall,59,FEMALE,15,3.733,130,0.389,Fri,Introductory,2019,0,12,1,1,0,0,0,0
Fall,142,MALE,9,3,55,0.674,Fri,Introductory,2017,1,3,0,1,0,0,0,0
Fall,118,MALE,16,3.692,122,0.362,Fri,Introductory,2020,0,19,1,1,0,0,0,0
Fall,118,MALE,17,2.882,126,0.032,Fri,Introductory,2020,0,23,1,1,0,0,0,0
Fall,63,MALE,16,2.384,134,-0.43,Fri,Introductory,2020,0,11,1,1,0,0,0,0
Fall,33,MALE,12,2.25,136,-0.47,Fri,Introductory,2020,0,44,1,1,0,0,0,0
Fall,93,MALE,16,4,121,0.954,Fri,Introductory,2021,0,1,1,1,0,0,0,0
Fall,22,MALE,12,2.666,133,0.03,Fri,Introductory,2018,0,16,0,1,0,0,0,0
Fall,11,FEMALE,16,4,132,0.083,Fri,Introductory,2018,0,15,0,1,0,0,0,0
Fall,34,MALE,15,2.466,30,-0.126,Fri,Introductory,2017,1,8,0,1,0,0,0,0
Fall,46,FEMALE,16,3.25,130,-0.343,Fri,Introductory,2019,0,9,1,1,0,0,0,0
Fall,20,MALE,13,3.769,128,0.181,Fri,Introductory,2020,0,64,1,1,0,0,0,0
Fall,122,MALE,12,2.75,136,0.012,Fri,Introductory,2017,0,3,0,1,0,0,0,0
Fall,122,MALE,18,2.333,155,-0.05,Fri,Introductory,2017,0,2,0,1,0,0,0,0
Fall,60,MALE,15,3.666,123,0.096,Fri,Introductory,2020,0,60,1,0,0,0,0,0
Fall,117,MALE,14,2.428,145,-0.289,Fri,Introductory,2020,0,12,1,1,0,0,1,0
Fall,42,MALE,17,2.294,139,-0.083,Fri,Introductory,2018,0,3,0,1,0,0,1,0
Fall,65,FEMALE,13,3,164,-0.346,Fri,Intermediate,2018,0,3,0,1,0,0,1,0
Fall,63,FEMALE,13,2.1,126,-0.722,Fri,Introductory,2019,0,9,1,1,0,0,1,0
Fall,22,FEMALE,17,3.571,147,-0.061,Fri,Introductory,2021,0,6,1,1,0,0,1,0
Fall,74,MALE,17,2.705,124,-0.261,Fri,Introductory,2020,0,2,1,1,0,0,1,0
Fall,128,MALE,12,2.25,136,-0.47,Fri,Introductory,2020,0,44,1,1,0,0,1,0
Fall,56,MALE,18,3.6,133,0.585,Fri,Introductory,2020,0,7,1,1,0,0,1,0
Fall,87,MALE,13,4,145,0.616,Fri,Introductory,2020,0,20,1,1,0,0,1,0
Fall,38,MALE,16,3.187,119,0.497,Fri,Introductory,2017,0,8,0,1,0,0,1,0
Fall,71,MALE,14,3.2,131,0.245,Fri,Intermediate,2018,0,48,0,1,0,0,1,0
Fall,53,MALE,16,2.8,109,0.041,Fri,Graduate,2021,0,13,1,1,0,0,1,0
Fall,67,MALE,17,3.823,124,0.502,Tue,Intermediate,2020,0,76,1,0,0,0,0,0
Fall,61,MALE,13,2.846,104,0.321,Tue,Introductory,2021,0,1,1,0,0,0,0,0
Fall,102,MALE,17,3.529,145,-0.232,Tue,Introductory,2020,0,12,1,1,0,0,0,0
Fall,16,FEMALE,13,3.538,131,-0.128,Tue,Introductory,2021,0,11,1,1,0,0,0,0
Fall,42,FEMALE,18,3.2,133,0.209,Tue,Introductory,2019,0,6,1,1,0,0,0,0
Fall,50,MALE,10,3.4,145,0.857,Tue,Introductory,2018,0,8,0,1,0,0,0,0
Fall,36,FEMALE,15,3.666,133,-0.046,Tue,Introductory,2018,0,19,0,1,0,0,0,0
Fall,35,MALE,18,3.666,159,-0.07,Tue,Introductory,2019,0,70,1,1,0,0,0,0
Fall,97,MALE,13,2.076,146,-0.524,Tue,Intermediate,2018,0,5,0,0,1,0,0,0
Fall,79,FEMALE,16,3.812,132,0.135,Tue,Introductory,2020,0,4,1,1,0,0,0,0
Fall,42,FEMALE,15,3.666,125,-0.015,Tue,Introductory,2020,0,15,1,1,0,0,0,0
Fall,139,MALE,12,2.25,136,-0.47,Tue,Introductory,2020,0,44,1,1,0,0,0,0
Fall,110,FEMALE,16,3.812,69,-0.078,Tue,Introductory,2018,1,1,0,1,0,0,0,0
Fall,82,FEMALE,16,2.875,28,0.087,Tue,Introductory,2018,0,11,0,1,0,0,0,0
Fall,71,MALE,13,4,145,0.616,Tue,Introductory,2020,0,20,1,1,0,0,0,0
Fall,156,MALE,16,3.8,139,0.207,Tue,Introductory,2020,0,36,1,1,0,0,0,0
Fall,68,FEMALE,17,2.823,0,-0.045,Tue,Introductory,2018,0,3,1,1,0,0,0,0
Fall,113,MALE,16,3.769,125,-0.231,Tue,Introductory,2021,0,42,1,1,0,0,0,0
Fall,97,MALE,16,2.875,0,-0.442,Tue,Introductory,2018,0,49,1,1,0,0,0,0
Fall,94,MALE,16,3.625,125,0.158,Tue,Introductory,2018,0,25,0,1,0,0,0,0
Fall,95,MALE,16,3.076,128,0.39,Tue,Introductory,2018,0,12,0,1,0,0,0,0
Fall,33,FEMALE,16,4,132,0.083,Tue,Introductory,2018,0,15,0,1,0,0,0,0
Fall,82,MALE,18,3.666,159,-0.07,Tue,Introductory,2019,0,70,1,1,0,0,0,0
Fall,135,FEMALE,14,2.545,125,-0.318,Tue,Introductory,2018,0,27,0,1,0,0,0,0
Fall,69,FEMALE,15,3.8,123,-0.066,Tue,Introductory,2018,0,52,0,1,0,0,0,0
Fall,84,MALE,17,3.647,123,0.36,Tue,Introductory,2019,0,13,1,1,0,0,0,0
Fall,90,FEMALE,15,3.8,148.27,0.04,Tue,Advanced,2018,0,7,0,0,0,0,0,0
Fall,40,FEMALE,16,3.25,127,0.009,Tue,Advanced,2017,0,8,0,0,0,0,0,0
Fall,54,MALE,6,4,134,0.577,Tue,Intermediate,2017,0,9,0,0,1,0,1,0
Fall,105,MALE,19,3.812,126,-0.074,Tue,Introductory,2019,0,14,1,0,0,0,1,0
Fall,24,FEMALE,16,3.062,131,-0.091,Tue,Intermediate,2018,0,2,0,0,1,0,1,0
Fall,64,MALE,16,3.384,135,-0.096,Tue,Introductory,2020,0,1,1,1,0,0,1,0
Fall,62,FEMALE,14,3,122,0,Tue,Intermediate,2020,0,19,1,0,0,0,1,0
Fall,86,FEMALE,17,4,147,0.094,Tue,Introductory,2018,0,1,0,0,0,0,1,0
Fall,67,FEMALE,12,3,130,-0.15,Tue,Intermediate,2018,0,19,0,0,0,0,1,0
Fall,52,MALE,15,4,147,0.07,Tue,Introductory,2019,0,34,1,1,0,0,1,0
Fall,23,FEMALE,17,4,150,0,Tue,Introductory,2018,0,37,0,1,0,0,1,0
Fall,135,FEMALE,15,3.2,125,-0.141,Tue,Introductory,2018,0,33,0,1,0,0,1,0
Fall,135,MALE,3,0,136,-3.186,Tue,Introductory,2018,0,35,0,1,0,0,1,0
Fall,134,FEMALE,16,2.875,134,-0.303,Tue,Introductory,2018,0,23,0,1,0,0,1,0
Fall,134,FEMALE,16,3.076,124,-0.471,Tue,Introductory,2018,0,23,0,1,0,0,1,0
Fall,45,MALE,16,2.687,138,-0.335,Tue,Introductory,2018,0,61,0,1,0,0,1,0
Fall,38,FEMALE,15,3.666,167,0.053,Tue,Introductory,2018,0,1,0,0,0,0,1,0
Fall,151,MALE,4,1,150,-1.089,Tue,Introductory,2020,0,5,1,1,0,0,1,0
Fall,110,FEMALE,15,2.416,133,-0.441,Tue,Introductory,2018,0,49,0,1,0,0,1,0
Fall,113,MALE,19,3.625,126,0.131,Tue,Introductory,2018,0,42,0,1,0,0,1,0
Fall,114,MALE,16,3.307,125,0.094,Tue,Introductory,2018,0,31,0,1,0,0,1,0
Fall,65,MALE,16,3.461,123,0.52,Tue,Intermediate,2018,0,3,0,0,1,0,1,0
Fall,58,FEMALE,16,2.937,155,-0.012,Tue,Introductory,2020,0,60,1,0,0,0,1,0
Fall,164,MALE,17,2.882,126,0.032,Tue,Introductory,2020,0,23,1,1,0,0,1,0
Fall,31,MALE,15,3.111,122,-0.037,Tue,Introductory,2019,0,37,1,1,0,0,1,0
Fall,82,MALE,16,3.3,27,0.509,Tue,Introductory,2017,1,6,0,1,0,0,1,0
Fall,34,MALE,15,4,152,0.028,Tue,Advanced,2017,0,1,0,0,0,0,1,0
Fall,42,MALE,16,3.8,139,0.207,Tue,Introductory,2020,0,36,1,1,0,0,1,0
Fall,7,MALE,17,2.882,126,0.563,Tue,Intermediate,2021,0,21,1,0,1,0,1,0
Fall,28,MALE,13,2.461,133,0.034,Tue,Introductory,2019,0,1,1,1,0,0,1,0
Fall,84,MALE,16,3.437,123,0.446,Tue,Introductory,2019,0,36,1,1,0,0,1,0
Fall,137,MALE,10,2.333,139,-0.591,Tue,Intermediate,2018,0,33,0,0,0,0,1,0
Fall,13,MALE,13,0,10,-0.782,Tue,Introductory,2017,1,1,0,1,0,0,1,0
Fall,119,FEMALE,12,3,169,0.274,Tue,Introductory,2018,0,25,0,1,0,0,1,0
Fall,50,MALE,16,3.538,129,-0.038,Tue,Introductory,2020,0,27,1,1,0,0,1,0
Fall,115,FEMALE,16,3.812,126,0.677,Tue,Introductory,2020,0,20,1,1,0,0,1,0
Fall,133,MALE,14,3.142,158.19,0.036,Tue,Introductory,2018,0,25,0,1,0,0,1,0
Fall,82,MALE,17,3.647,127,0.14,Tue,Introductory,2018,0,1,0,1,0,0,1,0
Fall,66,FEMALE,16,3.625,133,0.252,Tue,Introductory,2020,0,49,1,1,0,0,1,0
Fall,57,FEMALE,15,1.818,148,-1.053,Tue,Intermediate,2018,0,4,0,0,0,0,1,0
Fall,58,FEMALE,18,3.111,122,-0.042,Tue,Intermediate,2019,0,9,1,0,0,0,1,0
Fall,39,FEMALE,12,3.75,152,0.393,Tue,Intermediate,2018,0,4,0,0,1,0,1,0
Fall,88,MALE,17,2.812,136,0.182,Tue,Introductory,2019,0,24,1,1,0,0,1,0
Fall,20,FEMALE,17,3.117,124,-0.883,Tue,Introductory,2021,0,10,1,1,0,0,1,0
Fall,88,MALE,15,2.25,137,-0.472,Tue,Advanced,2018,0,29,0,0,0,0,1,0
Fall,34,MALE,16,3.266,146,0.399,Tue,Introductory,2019,0,2,1,1,0,0,1,0
Fall,73,MALE,16,3.25,122,0.406,Tue,Introductory,2020,0,24,1,1,0,0,1,0
Fall,55,FEMALE,12,3.333,151,-0.462,Tue,Intermediate,2017,0,27,0,0,0,0,1,0
Fall,54,MALE,16,3.812,122,0.211,Tue,Introductory,2020,0,6,1,1,0,0,1,0
Fall,53,FEMALE,16,3.25,131,-0.044,Tue,Introductory,2020,0,5,1,1,0,0,1,0
Fall,53,FEMALE,15,3.6,129,0.15,Tue,Introductory,2018,0,20,0,1,0,0,1,0
Fall,54,MALE,16,3.25,123,-0.75,Tue,Introductory,2021,0,8,1,1,0,0,1,0
Fall,71,MALE,16,3.076,123,-0.041,Tue,Introductory,2020,0,33,1,1,0,0,1,0
Fall,71,MALE,16,3.769,107,0.15,Tue,Introductory,2021,0,45,1,1,0,0,1,0
Fall,41,FEMALE,14,4,143,0.307,Tue,Introductory,2017,0,6,0,1,0,0,1,0
Fall,127,MALE,14,0,8,-1.437,Tue,Introductory,2017,1,26,0,1,0,0,1,0
Fall,49,FEMALE,19,4,122,0,Tue,Introductory,2021,0,17,1,1,0,0,1,0
Fall,136,MALE,12,3.25,154,-0.04,Tue,Introductory,2017,0,3,0,1,0,0,0,1
Fall,10,FEMALE,14,2.666,24,0.298,Tue,Introductory,2017,1,2,0,0,0,0,0,1
Fall,39,MALE,16,2.384,134,-0.43,Tue,Introductory,2020,0,11,1,1,0,0,0,1
Fall,14,FEMALE,15,4,76,0,Tue,Introductory,2017,0,4,0,0,0,0,0,1
Fall,152,MALE,16,2.687,138,-0.335,Tue,Introductory,2018,0,61,0,1,0,0,0,1
Fall,168,MALE,18,3.666,159,-0.07,Tue,Introductory,2019,0,70,1,1,0,0,0,1
Fall,82,FEMALE,17,3.666,131,0.125,Tue,Introductory,2021,0,1,1,0,0,0,0,1
Fall,28,MALE,16,4,134,0.5,Tue,Introductory,2020,0,20,1,1,0,0,0,1
Fall,11,FEMALE,18,1.357,40,0.309,Tue,Introductory,2017,1,1,1,1,0,0,0,1
Fall,70,FEMALE,17,3.294,134,0.08,Tue,Introductory,2018,0,22,0,1,0,0,0,1
Fall,15,MALE,16,3.687,123,-0.04,Tue,Introductory,2021,0,14,1,1,0,0,0,1
Fall,26,FEMALE,14,3,122,0,Tue,Introductory,2020,0,19,1,0,0,0,0,1
Fall,105,FEMALE,14,3.285,122,-0.201,Tue,Advanced,2017,0,20,0,0,0,0,0,1
Fall,62,FEMALE,16,1.6,40,-0.536,Tue,Introductory,2018,1,16,0,0,0,0,0,1
Fall,88,MALE,18,4,122,0.394,Tue,Intermediate,2018,0,1,0,1,0,0,0,1
Fall,97,FEMALE,20,3.647,174,-0.212,Tue,Advanced,2018,0,9,0,0,0,0,0,1
Fall,87,FEMALE,16,3.461,67,-0.172,Tue,Advanced,2017,0,16,0,0,0,0,0,1
Fall,38,MALE,14,4,162,0.058,Tue,Advanced,2018,0,10,0,0,0,0,0,1
Fall,35,MALE,15,2.466,30,-0.126,Tue,Introductory,2017,1,8,0,1,0,0,0,1
Fall,124,FEMALE,17,3,138,-0.594,Tue,Introductory,2018,0,3,0,1,0,0,0,1
Fall,137,FEMALE,12,2.222,125,-0.431,Tue,Introductory,2020,0,34,1,1,0,0,0,1
Fall,67,MALE,16,3.076,63,0.112,Tue,Introductory,2017,0,25,0,1,0,0,0,1
Fall,59,FEMALE,13,4,145,0.136,Tue,Advanced,2018,0,9,0,0,0,0,0,1
Fall,54,FEMALE,12,3.25,146,-0.311,Tue,Advanced,2018,0,4,0,0,0,0,0,1
Fall,41,FEMALE,19,4,122,0,Tue,Introductory,2021,0,17,1,1,0,0,0,1
Fall,75,FEMALE,16,3.25,123,-0.301,Tue,Introductory,2020,0,32,1,1,0,0,0,1
Fall,74,FEMALE,17,3.47,145,0.579,Tue,Introductory,2020,0,7,1,1,0,0,0,1
Fall,99,MALE,18,3.166,152,0.526,Tue,Intermediate,2018,0,15,0,0,1,0,0,1
Fall,90,MALE,16,1.923,122,-0.416,Tue,Introductory,2020,0,5,1,1,0,0,0,1
Fall,85,MALE,17,3.47,135,0.149,Tue,Intermediate,2018,0,1,1,0,1,0,0,1
Fall,44,FEMALE,13,2.555,69,-0.485,Tue,Graduate,2018,1,1,1,1,0,0,0,1
Fall,43,MALE,18,2.666,136,2.666,Tue,Introductory,2021,0,1,1,1,0,0,0,1
Fall,24,FEMALE,18,2.533,127,-0.58,Tue,Introductory,2019,0,13,1,1,0,0,0,1
Fall,45,MALE,9,3,55,0.674,Wed,Introductory,2017,1,3,0,1,0,0,0,0
Fall,100,MALE,12,3.5,173,0.196,Wed,Introductory,2018,0,29,0,1,0,0,0,0
Fall,18,MALE,16,3.3,27,0.509,Wed,Introductory,2017,1,6,0,1,0,0,0,0
Fall,75,FEMALE,18,4,13,0,Wed,Introductory,2019,1,7,1,1,0,0,0,0
Fall,61,FEMALE,16,2.916,79,-0.008,Wed,Introductory,2018,0,47,0,1,0,0,0,0
Fall,76,MALE,16,3.812,126,0.097,Wed,Advanced,2018,0,8,0,0,0,0,0,0
Fall,21,MALE,17,4,31,0,Wed,Introductory,2017,1,41,0,1,0,0,0,0
Fall,124,MALE,17,3.647,132,-0.122,Wed,Introductory,2020,0,30,1,1,0,0,0,0
Fall,64,MALE,18,3.666,159,-0.07,Wed,Introductory,2019,0,70,1,1,0,0,0,0
Fall,64,FEMALE,13,3.307,165,-0.272,Wed,Introductory,2018,0,10,0,1,0,0,0,0
Fall,153,FEMALE,18,3.666,134,-0.245,Wed,Introductory,2018,0,25,0,1,0,0,0,0
Fall,67,MALE,12,2.25,136,-0.47,Wed,Introductory,2020,0,44,1,1,0,0,0,0
Fall,140,FEMALE,20,4,41,0.084,Wed,Introductory,2017,1,19,0,1,0,0,0,0
Fall,57,FEMALE,14,4,176,0.375,Wed,Introductory,2020,0,30,1,1,0,0,0,0
Fall,78,MALE,13,2.076,133,-0.963,Wed,Introductory,2020,0,67,1,0,0,0,0,0
Fall,77,FEMALE,16,2.875,123,0.217,Wed,Introductory,2020,0,25,1,1,0,0,0,0
Fall,57,MALE,13,4,145,0.616,Wed,Introductory,2020,0,20,1,1,0,0,0,0
Fall,36,FEMALE,13,2.1,126,-0.722,Wed,Introductory,2019,0,9,1,1,0,0,0,0
Fall,89,FEMALE,16,3.812,132,0.135,Wed,Introductory,2020,0,4,1,1,0,0,0,0
Fall,40,MALE,16,2.714,132,0.033,Wed,Introductory,2019,0,44,1,1,0,0,0,0
Fall,46,FEMALE,13,3,76,0.5,Wed,Intermediate,2018,0,1,1,0,0,0,0,0
Fall,17,MALE,17,3.117,132,0.204,Wed,Introductory,2020,0,42,1,1,0,0,1,0
Fall,73,FEMALE,15,3,123,0.709,Wed,Introductory,2018,0,7,0,1,0,0,1,0
Fall,8,FEMALE,11,2,23,-0.45,Wed,Graduate,2017,1,1,0,1,0,0,1,0
Fall,113,MALE,13,3.769,128,0.181,Wed,Introductory,2020,0,64,1,1,0,0,1,0
Fall,102,MALE,18,3.833,138,0.659,Wed,Introductory,2018,0,16,0,1,0,0,1,0
Fall,66,MALE,12,2,134,-0.268,Wed,Advanced,2020,0,4,1,0,0,0,1,0
Fall,90,MALE,13,2.076,133,-0.963,Wed,Introductory,2020,0,67,1,0,0,0,1,0
Fall,62,FEMALE,13,3.75,142,1.35,Wed,Introductory,2018,0,59,0,1,0,0,1,0
Fall,41,FEMALE,18,2.75,30,-0.625,Wed,Intermediate,2017,0,6,0,0,0,0,1,0
Fall,45,MALE,16,3.625,125,0.158,Wed,Introductory,2018,0,25,0,1,0,0,1,0
Fall,57,MALE,16,3.812,127,0.5,Wed,Introductory,2020,0,3,1,1,0,0,1,0
Fall,54,FEMALE,13,2.692,130,-0.142,Wed,Graduate,2020,0,2,1,1,0,0,1,0
Fall,129,MALE,17,2.882,126,0.032,Wed,Introductory,2020,0,23,1,1,0,0,1,0
Fall,130,MALE,16,3.692,122,0.362,Wed,Introductory,2020,0,19,1,1,0,0,1,0
Fall,112,MALE,7,3,155,0.82,Wed,Introductory,2020,0,11,1,1,0,0,1,0
Fall,101,MALE,12,2.75,130,-0.325,Wed,Introductory,2020,0,6,1,1,0,0,1,0
Fall,40,FEMALE,12,3,130,-0.15,Wed,Intermediate,2018,0,19,0,0,0,0,1,0
Fall,56,FEMALE,15,4,125,0.554,Wed,Intermediate,2018,0,10,0,0,0,0,1,0
Fall,101,FEMALE,15,2.8,33,-0.1,Wed,Graduate,2017,1,2,0,1,0,0,1,0
Fall,67,FEMALE,13,2.538,139,0.058,Wed,Intermediate,2018,0,13,0,0,1,0,1,0
Fall,133,FEMALE,17,3,130,-0.336,Wed,Introductory,2018,0,26,0,1,0,0,1,0
Fall,84,FEMALE,15,4,126,0.036,Wed,Intermediate,2018,0,7,0,0,0,0,1,0
Fall,92,MALE,16,3.437,123,0.446,Wed,Introductory,2019,0,36,1,1,0,0,1,0
Fall,84,FEMALE,16,3.562,135,0.371,Wed,Intermediate,2018,0,9,0,0,0,0,1,0
Fall,38,MALE,15,4,138,0,Wed,Intermediate,2020,0,1,1,0,0,0,1,0
Fall,123,FEMALE,12,3,169,0.274,Wed,Introductory,2018,0,25,0,1,0,0,1,0
Fall,43,MALE,18,2.5,122,0.253,Wed,Introductory,2019,0,1,1,1,0,0,1,0
Fall,90,MALE,16,3.187,119,0.497,Wed,Introductory,2017,0,8,0,1,0,0,1,0
Fall,35,FEMALE,16,4,142,0.312,Wed,Intermediate,2019,0,35,1,0,0,0,1,0
Fall,74,FEMALE,15,3.8,123,-0.066,Wed,Introductory,2018,0,52,0,1,0,0,1,0
Fall,22,MALE,9,1,160,-1.719,Wed,Introductory,2020,0,5,1,1,0,0,1,0
Fall,10,MALE,16,2.714,132,0.033,Wed,Introductory,2019,0,44,1,1,0,0,1,0
Fall,65,FEMALE,18,3.823,155,0.069,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Fall,60,FEMALE,12,3.75,152,0.393,Wed,Intermediate,2018,0,4,0,0,1,0,1,0
Fall,81,FEMALE,16,4,47,0.483,Wed,Intermediate,2017,1,3,0,0,0,0,1,0
Fall,59,FEMALE,14,2.875,62,-0.525,Wed,Introductory,2017,1,7,0,1,0,0,1,0
Fall,131,MALE,14,0,8,-1.437,Wed,Introductory,2017,1,26,0,1,0,0,1,0
Fall,96,MALE,16,2.384,134,-0.43,Wed,Introductory,2020,0,11,1,1,0,0,1,0
Fall,143,MALE,16,2.875,0,-0.442,Wed,Introductory,2018,0,49,1,1,0,0,1,0
Fall,98,MALE,16,2.687,138,-0.335,Wed,Introductory,2018,0,61,0,1,0,0,1,0
Fall,23,FEMALE,16,3.062,128,-0.139,Wed,Introductory,2020,0,27,1,1,0,0,1,0
Fall,59,MALE,22,4,147,0.125,Wed,Introductory,2018,0,5,0,0,0,0,1,0
Fall,24,FEMALE,16,2.375,113,0.359,Wed,Introductory,2021,0,1,1,0,0,0,1,0
Fall,137,MALE,12,3,69,0.32,Wed,Introductory,2019,0,8,1,1,0,0,1,0
Fall,65,MALE,15,3.666,123,0.096,Wed,Introductory,2020,0,60,1,0,0,0,1,0
Fall,14,FEMALE,15,3.6,129,0.15,Wed,Introductory,2018,0,20,0,1,0,0,1,0
Fall,80,MALE,16,3.076,123,-0.041,Wed,Introductory,2020,0,33,1,1,0,0,1,0
Fall,78,MALE,16,3.25,122,0.406,Wed,Introductory,2020,0,24,1,1,0,0,1,0
Fall,72,FEMALE,16,3.625,125,-0.029,Wed,Introductory,2020,0,4,1,1,0,0,1,0
Fall,74,MALE,16,3.769,107,0.15,Wed,Introductory,2021,0,45,1,1,0,0,1,0
Fall,26,MALE,16,3.3,27,0.509,Wed,Introductory,2017,1,6,0,1,0,0,1,0
Fall,27,FEMALE,15,3.75,136,-0.114,Wed,Introductory,2020,0,1,1,1,0,0,1,0
Fall,81,FEMALE,15,3,123,0.709,Wed,Introductory,2018,0,7,0,1,0,0,1,0
Fall,70,MALE,17,3.647,123,0.36,Wed,Introductory,2019,0,13,1,1,0,0,1,0
Fall,51,FEMALE,14,4,176,0.375,Wed,Introductory,2020,0,30,1,1,0,0,1,0
Fall,61,FEMALE,16,3.375,135,-0.094,Wed,Introductory,2020,0,2,1,0,0,0,1,0
Fall,68,MALE,16,3.437,123,0.104,Wed,Introductory,2020,0,14,1,1,0,0,1,0
Fall,61,FEMALE,19,4,128,0.488,Wed,Introductory,2020,0,4,1,0,0,0,1,0
Fall,83,FEMALE,19,3.769,125,-0.006,Wed,Introductory,2018,0,40,0,0,0,0,1,0
Fall,99,FEMALE,13,3.75,142,1.35,Wed,Introductory,2018,0,59,0,1,0,0,1,0
Fall,114,FEMALE,15,2.416,133,-0.441,Wed,Introductory,2018,0,49,0,1,0,0,1,0
Fall,116,MALE,12,3.333,203,-0.403,Wed,Introductory,2017,0,30,0,0,0,0,0,1
Fall,74,FEMALE,20,2.692,131,-0.516,Wed,Introductory,2018,0,13,0,1,0,0,0,1
Fall,105,FEMALE,14,3.285,122,-0.201,Wed,Advanced,2017,0,20,0,0,0,0,0,1
Fall,76,FEMALE,16,3.461,67,-0.172,Wed,Advanced,2017,0,16,0,0,0,0,0,1
Fall,120,FEMALE,11,2.272,132,-1.448,Wed,Advanced,2017,0,4,0,0,0,0,0,1
Fall,104,FEMALE,20,3.647,174,-0.212,Wed,Advanced,2018,0,9,0,0,0,0,0,1
Fall,51,FEMALE,14,2.571,95,0.622,Wed,Introductory,2020,0,7,1,1,0,0,0,1
Fall,165,MALE,15,2.25,129,-0.789,Wed,Introductory,2020,0,51,1,1,0,0,0,1
Fall,65,FEMALE,13,4,145,0.136,Wed,Advanced,2018,0,9,0,0,0,0,0,1
Fall,56,MALE,19,3.4,168,-0.086,Wed,Intermediate,2020,0,1,1,0,0,0,0,1
Fall,68,MALE,14,3,44,0.41,Wed,Introductory,2017,1,35,0,1,0,0,0,1
Fall,194,FEMALE,15,3.466,124,0.086,Wed,Introductory,2018,0,10,0,0,0,0,0,1
Fall,215,MALE,16,3.437,138,0.144,Wed,Introductory,2020,0,21,1,1,0,0,0,1
Fall,27,FEMALE,16,3.687,133,-0.073,Wed,Introductory,2020,0,24,1,0,0,0,0,1
Fall,112,MALE,7,3,155,0.82,Wed,Introductory,2020,0,11,1,1,0,0,0,1
Fall,124,FEMALE,15,2.75,122,-0.439,Wed,Introductory,2018,0,7,0,0,0,0,0,1
Fall,105,MALE,15,4,147,0.07,Wed,Introductory,2019,0,34,1,1,0,0,0,1
Fall,86,MALE,15,4,160,0.147,Wed,Intermediate,2018,0,1,0,0,0,0,0,1
Fall,55,FEMALE,12,3.75,131,0.281,Wed,Advanced,2018,0,2,0,0,0,0,0,1
Fall,63,MALE,10,2.7,130,-0.492,Wed,Advanced,2018,0,20,0,0,0,0,0,1
Fall,74,MALE,15,3,128,-0.094,Wed,Advanced,2017,0,12,0,0,0,0,0,1
Fall,74,MALE,15,2.25,137,-0.472,Wed,Advanced,2018,0,29,0,0,0,0,0,1
Fall,46,MALE,18,4,169,0.024,Wed,Advanced,2017,0,7,0,0,0,0,0,1
Fall,73,MALE,16,3.437,161,0.155,Wed,Intermediate,2018,0,6,0,0,0,0,0,1
Fall,78,FEMALE,15,2,82,-0.328,Wed,Introductory,2017,0,17,0,1,0,0,0,1
Fall,146,FEMALE,12,3.25,146,-0.311,Wed,Advanced,2018,0,4,0,0,0,0,0,1
Fall,97,FEMALE,18,2.285,139,0.266,Wed,Advanced,2019,0,15,1,0,0,0,0,1
Fall,36,MALE,11,2.6,162,-0.417,Wed,Introductory,2021,0,8,1,1,0,0,0,1
