Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,Day_of_Week,Is_Weekend,Week_of_Month,Month,Hour_of_Day,Time_Period,Course_Level,GPA_Category,Session_Length_Category,Credit_Load_Category,Class_Standing_Self_Reported,Class_Standing_BGSU,Occupancy,Previous_Duration,Avg_Past_Duration,Days_Since_Last_Visit,Unique_Courses,Course_Level_Mix,Advanced_Course_Ratio,Degree_Progress,GPA_Trend,Semesters_To_Graduation,Visit_Time_Variance,Most_Common_Time_Period,Weekly_Visit_Frequency
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,6,2016-09-26,14:49:00,16:02:00,73.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,4.0,Sep,14,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,9,59.0,80.5,0.0,7,4,0.0,100.0,-1.0,40,2.529520100043998,Afternoon,9
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Educational Psychology Applied to Early Childhood,EDFI-3010,EDFI,3000,6,2016-09-29,10:50:00,12:00:00,70.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,5.0,Sep,10,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,9,73.0,80.0,3.0,7,4,0.0,100.0,-1.0,40,2.529520100043998,Afternoon,9
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,6,2016-09-29,12:54:00,14:06:00,72.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,5.0,Sep,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,10,70.0,79.375,0.0,7,4,0.0,100.0,-1.0,40,2.529520100043998,Afternoon,9
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Young Children with Exceptional Needs,EIEC-2110,EIEC,2000,6,2016-10-02,17:58:00,18:59:00,61.0,FEMALE,24,3.4,153.0,3.431,-0.031,Sun,True,1.0,Oct,17,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,4,72.0,78.94117647058823,3.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,9
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,7,2016-10-03,12:05:00,15:37:00,212.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,1.0,Oct,12,Morning,Other,Good,Extended,Overload,Fourth Year,Extended,10,61.0,77.94444444444444,1.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,8
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,7,2016-10-03,14:58:00,16:02:00,64.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,1.0,Oct,14,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,20,212.0,85.0,0.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,8
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,No Response,No Response,No Response,0,7,2016-10-04,13:04:00,14:07:00,63.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,1.0,Oct,13,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,14,64.0,83.95,1.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,8
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Educational Psychology Applied to Early Childhood,EDFI-3010,EDFI,3000,7,2016-10-04,15:50:00,18:41:00,171.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,1.0,Oct,15,Afternoon,Other,Good,Long,Overload,Fourth Year,Extended,19,63.0,82.95238095238095,0.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,8
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Educational Psychology Applied to Early Childhood,EDFI-3010,EDFI,3000,8,2016-10-13,10:56:00,11:57:00,61.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,2.0,Oct,10,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,7,171.0,86.95454545454545,9.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,8,2016-10-13,12:55:00,14:01:00,66.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,2.0,Oct,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,7,61.0,85.82608695652173,0.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Communication Development in Young Children,EIEC-2140,EIEC,2000,8,2016-10-14,14:44:00,15:55:00,71.0,FEMALE,24,3.4,153.0,3.431,-0.031,Fri,False,2.0,Oct,14,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,6,66.0,85.0,1.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,9,2016-10-17,15:01:00,15:58:00,57.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,3.0,Oct,15,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,15,71.0,84.44,3.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,1
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,10,2016-10-24,11:46:00,16:20:00,274.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,4.0,Oct,11,Morning,Other,Good,Extended,Overload,Fourth Year,Extended,14,57.0,83.38461538461539,7.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Communication Development in Young Children,EIEC-2140,EIEC,2000,10,2016-10-25,11:59:00,12:55:00,56.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,4.0,Oct,11,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,9,274.0,90.44444444444444,1.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Educational Psychology Applied to Early Childhood,EDFI-3010,EDFI,3000,10,2016-10-27,10:58:00,12:02:00,64.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,4.0,Oct,10,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,8,56.0,89.21428571428571,2.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Young Children with Exceptional Needs,EIEC-2110,EIEC,2000,10,2016-10-30,17:58:00,18:59:00,61.0,FEMALE,24,3.4,153.0,3.431,-0.031,Sun,True,5.0,Oct,17,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,2,64.0,88.34482758620689,3.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,11,2016-10-31,12:08:00,13:00:00,52.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,5.0,Oct,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,16,61.0,87.43333333333334,1.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,11,2016-10-31,14:55:00,15:58:00,63.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,5.0,Oct,14,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,8,52.0,86.29032258064517,0.0,7,4,0.0,100.0,-1.0,39,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Communication Development in Young Children,EIEC-2140,EIEC,2000,11,2016-11-01,12:04:00,13:03:00,59.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,1.0,Nov,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,9,63.0,85.5625,1.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,No Response,No Response,No Response,0,11,2016-11-03,13:05:00,13:59:00,54.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,1.0,Nov,13,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,13,59.0,84.75757575757575,2.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,7
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,12,2016-11-07,12:17:00,13:04:00,47.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,1.0,Nov,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,6,54.0,83.8529411764706,4.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,5
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,12,2016-11-07,15:02:00,15:56:00,54.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,1.0,Nov,15,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,12,47.0,82.8,0.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,5
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,12,2016-11-10,12:51:00,13:50:00,59.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,2.0,Nov,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,13,54.0,82.0,3.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,5
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,13,2016-11-14,12:12:00,13:17:00,65.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,2.0,Nov,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,8,59.0,81.37837837837837,4.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,13,2016-11-14,15:02:00,16:01:00,59.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,2.0,Nov,15,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,15,65.0,80.94736842105263,0.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Educational Psychology Applied to Early Childhood,EDFI-3010,EDFI,3000,13,2016-11-17,11:12:00,12:17:00,65.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,3.0,Nov,11,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,12,59.0,80.38461538461539,3.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,6
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Creative and Expressive Arts and Movement for Inclusive Early Childhood,EIEC-2150,EIEC,2000,15,2016-11-28,15:04:00,16:08:00,64.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,4.0,Nov,15,Afternoon,Other,Good,Medium,Overload,Fourth Year,Extended,8,65.0,80.0,11.0,7,4,0.0,100.0,-1.0,38,2.529520100043998,Afternoon,5
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,15,2016-12-01,12:51:00,14:02:00,71.0,FEMALE,24,3.4,153.0,3.431,-0.031,Thu,False,1.0,Dec,12,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,13,64.0,79.60975609756098,3.0,7,4,0.0,100.0,-1.0,37,2.529520100043998,Afternoon,5
BGSU04377,Fall 2016,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Foundation of Inclusive Early Childhood Education,EIEC-2120,EIEC,2000,16,2016-12-05,11:52:00,12:46:00,54.0,FEMALE,24,3.4,153.0,3.431,-0.031,Mon,False,1.0,Dec,11,Morning,Other,Good,Medium,Overload,Fourth Year,Extended,17,71.0,79.4047619047619,4.0,7,4,0.0,100.0,-1.0,37,2.529520100043998,Afternoon,5
BGSU04377,Spring 2017,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Cultural and Linguistic Diversity in Early Childhood Education,EIEC-2210,EIEC,2000,4,2017-01-31,15:57:00,18:04:00,127.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,5.0,Jan,15,Afternoon,Other,Good,Long,Overload,Fourth Year,Extended,11,54.0,78.81395348837209,57.0,5,2,0.0,100.0,-1.0,36,2.529520100043998,Afternoon,7
BGSU04377,Spring 2017,Undergraduate,Senior,EIEC-BSED:Inclusive Early Childhood,Spring Semester 2020,Working with Families of Young Children,EIEC-2220,EIEC,2000,4,2017-01-31,15:57:00,18:04:00,127.0,FEMALE,24,3.4,153.0,3.431,-0.031,Tue,False,5.0,Jan,15,Afternoon,Other,Good,Long,Overload,Fourth Year,Extended,12,127.0,79.9090909090909,0.0,5,2,0.0,100.0,-1.0,36,2.529520100043998,Afternoon,7
